ંકો,2
ંક્ષા,2
ંખડ,2
ંગ,2
ંછેડ,2
ંતર,2
ંધવ,2
ંપળ,2
ંપો,2
ંશ,2
અ,162
અં,20
અંશ,2
અક,6
અક્,6
અખ,2
અગ,2
અગ્,4
અજ,7
અજ્,3
અટ,4
અઠ,3
અડ,8
અડો,2
અડ્,2
અણ,6
અત્,6
અથ,2
અદ્,2
અધ,4
અધ્,2
અનુ,2
અન્,2
અપ,6
અપ્,2
અફ,3
અભ્,2
અર્,2
અળ,3
અવ,9
અવશ્,2
અૌ,4
અૌપ,2
આ,85
આં,12
આંક,2
આંખ,2
આંગ,2
આંચ,3
આંજ,2
આંત,2
આક,2
આક્,3
આખ,2
આગ,4
આગ્,2
આજ,2
આઠ,2
આડ,2
આત,2
આત્,2
આપ,7
આફ,2
આબ,4
આભ,2
આમ,8
આમન્,2
આય,2
આર,3
આલ,2
આવ,5
આશ,3
આશ્,4
આસ,3
આસ્,4
ઇ,35
ઇં,2
ઇંક,2
ઇચ્,3
ઇજ,3
ઇઠ,2
ઇઠ્,2
ઇન્,2
ઇશ્,2
ઇસ્,3
ઈ,20
ઈં,2
ઈંટ,2
ઈકાંગ,2
ઈડ,2
ઈદ,3
ઈશ્,2
ઉ,54
ઉં,7
ઉક,2
ઉઘ,3
ઉચ્,3
ઉજ,2
ઉઠ,2
ઉત્,9
ઉથ,2
ઉદ્,5
ઉધ,2
ઉધ્,2
ઉપ,12
ઉમ,2
ઉલ,2
ઉલ્,2
ઉશ્,2
ઊ,20
ઊં,9
ઊંટ,2
ઊગ,2
ઊજ,2
ઊઠ,2
ઊડ,2
ઊન,2
ઊભ,2
ઊલ,3
ઋ,5
ઋણ,2
ઋત્,2
એ,20
એંશી,2
એક,21
એકં,2
એટ,2
એલ,2
એવ,2
એશ,2
ઐ,3
ઓ,16
ઓગ,3
ઓચ્,2
ઓટ,4
ઓઢ,2
ઓર,3
ઓળ,2
ઓસ,2
ક,105
કં,13
કંઠ,2
કંપ,3
કક્,2
કચ,7
કટ,6
કડ,7
કડા,2
કણ,4
કત,6
કદ,3
કદ્,2
કન,5
કન્,2
કપ,4
કફ,2
કબ,2
કમ,7
કયા,3
કયાં,2
કર,24
કર્,6
કલ,7
કલ્,8
કળ,14
કવ,5
કસ,3
કસ્,3
કહ્,2
કા,86
કાં,9
કાંગ,2
કાંસ,3
કાઈ,2
કાક,2
કાગ,2
કાચ,3
કાટ,3
કાઢ,2
કાણ,3
કાત,5
કાન,5
કાપ,4
કાબ,2
કામ,6
કાય,3
કાર,52
કાર્,2
કાલ,4
કાળ,7
કાવ,5
કાવ્,3
કાશ,4
કાષ્,2
કાસ,4
કાહ,2
કિ,4
કિક,3
કિત,3
કિલ્,2
કી,42
કીક,2
કીટ,2
કીત,2
કીમ,2
કીય,3
કીર,2
કીર્,2
કીલ,2
કીસા,2
કુ,17
કું,33
કુંવ,2
કુદ,2
કુલ,3
કુશ,2
કુસ્,2
કૂ,5
કૂં,2
કૂક,4
કૂટ,3
કૂત,4
કૂથ,2
કૂદ,2
કૂફ,2
કૂળ,5
કૃ,3
કે,14
કેટ,2
કેડ,2
કેત,2
કેદ,2
કેમ,2
કેર,2
કેલ,6
કેળ,2
કેવ,2
કેસ,2
કો,64
કોક,2
કોગ,2
કોચ,3
કોડ,2
કોઢ,2
કોણ,3
કોત્,2
કોથ,4
કોપ,3
કોમ,3
કોર,9
કોલ,2
કોળ,2
કોશ,2
કોષ,2
કોહ,2
કૌ,3
કૌંસ,2
ક્,2
ક્ર,2
ક્રમ,4
ક્રિ,3
ક્રી,3
ક્રુ,2
ક્રો,2
ક્ષ,7
ક્ષક,2
ક્ષણ,2
ક્ષત્,2
ક્ષર,4
ક્ષાર,2
ક્ષિ,2
ક્ષી,2
ક્ષેત્,3
ક્ષેપ,2
ક્ષોભ,2
ક્‌કં,2
ક્‌કા,3
ક્‌કાર,2
ખ,45
ખં,8
ખંડ,3
ખક,2
ખખ,2
ખચ,3
ખચ્,2
ખટ,5
ખડ,10
ખણ,3
ખત,5
ખદ,2
ખન,3
ખમ,5
ખર,6
ખર્,3
ખળ,5
ખવું,2
ખસ,5
ખા,41
ખાં,3
ખાંડ,3
ખાઇ,2
ખાજ,2
ખાટ,4
ખાડ,2
ખાણ,6
ખાત,5
ખાન,2
ખામ,3
ખાર,2
ખાલ,2
ખાળ,3
ખાવ,5
ખાસ,2
ખાસ્,2
ખિ,3
ખિત,2
ખિસ,2
ખી,15
ખીચ,3
ખીણ,2
ખીર,3
ખીલ,3
ખીસ્,2
ખુ,4
ખું,15
ખુર,2
ખુલ્,2
ખુશ,3
ખૂ,4
ખૂં,2
ખૂંચ,2
ખૂંધ,2
ખૂજ,2
ખૂટ,2
ખૂન,2
ખૂબ,2
ખૂલ,2
ખે,12
ખેં,2
ખેડ,2
ખેર,3
ખેલ,3
ખેવ,2
ખો,24
ખોખ,2
ખોટ,3
ખોડ,4
ખોદ,3
ખોપ,2
ખોર,10
ખોલ,3
ખોસ,2
ખ્ય,2
ખ્યા,4
ખ્યું,2
ગ,83
ગં,6
ગંદ,2
ગંધ,3
ગઇ,2
ગજ,4
ગટ,5
ગઠ્,2
ગડ,11
ગડી,2
ગઢ,3
ગણ,14
ગત,14
ગતિ,2
ગત્,3
ગથ્થુ,2
ગદ,3
ગન,4
ગપ,3
ગપ્,2
ગફ,2
ગભ,4
ગમ,12
ગમ્,3
ગર,32
ગરટ,2
ગર્,4
ગલ,8
ગલ્,3
ગળ,13
ગવ,2
ગશ,2
ગસ્,2
ગા,37
ગાં,2
ગાંઠ,2
ગાજ,4
ગાટ,2
ગાડ,5
ગાઢ,2
ગાણ,2
ગાત,2
ગાથ,2
ગાદ,2
ગાન,2
ગાબ,2
ગામ,5
ગાય,2
ગાર,7
ગાલ,2
ગાળ,3
ગાવ,3
ગાહ,2
ગિ,11
ગિક,5
ગિજ,2
ગી,35
ગીત,3
ગીન,4
ગીર,2
ગુ,12
ગું,16
ગુપ,2
ગુપ્,2
ગુપ્ત,2
ગુલ,2
ગૂ,4
ગૂં,3
ગૂંચ,2
ગૂંદ,2
ગૂઢ,2
ગૂમ,2
ગૂર,2
ગે,5
ગેડ,2
ગેર,8
ગો,24
ગોખ,3
ગોટ,3
ગોદ,3
ગોર,2
ગોલ,2
ગોળ,10
ગોવ,2
ગૌ,2
ગૌણ,2
ગ્,3
ગ્ય,2
ગ્યા,2
ગ્યું,2
ગ્ર,6
ગ્રંથ,3
ગ્રહ,9
ગ્રા,3
ઘ,33
ઘં,2
ઘંટ,3
ઘટ,7
ઘડ,6
ઘણ,4
ઘન,2
ઘર,14
ઘર્ષ,2
ઘવ,2
ઘસ,4
ઘા,7
ઘાઘ,3
ઘાટ,3
ઘાટી,2
ઘાણ,2
ઘાત,4
ઘાર,3
ઘાલ,2
ઘાસ,2
ઘિ,2
ઘી,5
ઘુ,5
ઘું,6
ઘૂ,4
ઘૂં,3
ઘૂઘ,2
ઘૂમ,4
ઘૂસ,2
ઘે,5
ઘેન,2
ઘેર,3
ઘેલ,2
ઘો,10
ઘોર,3
ઘોળ,2
ઘોષ,2
ચ,52
ચં,8
ચક,21
ચક્,5
ચટ,5
ચડ,13
ચડ્,2
ચણ,6
ચત,2
ચન,12
ચપ,3
ચપ્,2
ચબ,2
ચમ,3
ચય,2
ચર,11
ચર્,4
ચર્ચ,2
ચલ,2
ચળ,5
ચવ,4
ચસ,3
ચસ્,4
ચા,48
ચાઇ,2
ચાઈ,3
ચાક,2
ચાખ,2
ચાટ,3
ચાણ,4
ચાત,2
ચાપ,3
ચાબ,2
ચામ,3
ચાર,20
ચાર્,2
ચાલ,8
ચાળ,2
ચાવ,3
ચાશ,2
ચાસ,4
ચિ,9
ચિં,5
ચિંત,2
ચિઠ્‌ઠી,2
ચિત,8
ચિત્,2
ચિન્,2
ચિમ,2
ચી,22
ચીંથ,3
ચીંધ,2
ચીક,2
ચીજ,2
ચીડ,2
ચીત,2
ચીન,3
ચીપ,2
ચીર,2
ચીસ,3
ચુ,2
ચું,22
ચુપ,2
ચુર,2
ચૂ,9
ચૂંક,2
ચૂંથ,2
ચૂંદ,2
ચૂક,4
ચૂગ,2
ચૂપ,4
ચૂમ,2
ચૂસ,3
ચૂસ્,2
ચે,10
ચેક,2
ચેત,4
ચેન,3
ચેપ,2
ચેવ,2
ચેહ,2
ચૈ,2
ચૈત્,2
ચો,42
ચોંક,2
ચોંચ,2
ચોક,5
ચોક્,2
ચોખ્,3
ચોટ,3
ચોડ,2
ચોત્,2
ચોથ,2
ચોપ,3
ચોર,4
ચોળ,2
ચોવ,2
ચોસ,2
ચૌદ,2
ચ્ચ,2
ચ્ચાર,2
ચ્છ,2
ચ્છન્ન,2
ચ્ય,2
ચ્યા,2
છ,19
છં,2
છક,4
છટ,3
છઠ,2
છડ,2
છણ,4
છત,3
છત્,3
છપ,2
છપ્,2
છબ,2
છમ,3
છર,3
છલ,2
છળ,5
છવ,2
છવ્,2
છા,18
છાં,3
છાંડ,2
છાંય,2
છાટ,2
છાડ,2
છાણ,2
છાત,2
છાપ,4
છાબ,3
છાલ,2
છાળ,2
છાવ,3
છાશ,2
છિ,2
છી,6
છીત,2
છીપ,2
છુ,2
છું,6
છૂ,5
છૂં,3
છૂટ,7
છૂત,2
છે,12
છેક,3
છેડ,3
છેત,3
છેદ,5
છેર,2
છેલ્,2
છો,5
છોક,4
છોડ,5
છોત,2
છોલ,3
છ્‌યા,2
જ,41
જં,5
જક,9
જક્,2
જઠ,2
જડ,7
જણ,5
જત,5
જન,17
જન્,7
જપ,3
જબ,2
જમ,5
જય,3
જયા,2
જયાં,2
જયાર,2
જયો,2
જયોત,2
જર,8
જલ,4
જલ્,2
જળ,4
જવ,8
જવા,2
જશ,3
જા,57
જાં,3
જાઈ,2
જાગ,4
જાજ,3
જાણ,4
જાત,4
જાત્,2
જાદ,2
જાન,6
જાપ,2
જાબ,2
જામ,6
જાર,6
જાળ,2
જાવ,3
જિ,8
જિં,2
જિંદ,2
જિક,2
જિત,2
જિદ,2
જિદ્,2
જિલ્,2
જી,48
જીક,3
જીત,3
જીન,2
જીર્,2
જીવ,12
જીવન,2
જુ,21
જું,5
જુક,2
જુઠ્,2
જુન,2
જુબા,2
જુમ,2
જુસ્,2
જુ્,2
જૂ,10
જૂજ,2
જૂઠ,2
જૂથ,2
જૂદ,2
જૂર,4
જૂસ,3
જે,7
જેઠ,2
જેય,2
જેલ,2
જેવ,2
જૈન,2
જો,28
જોઇ,2
જોખ,2
જોગ,5
જોડ,6
જોત,2
જોર,2
જ્ઞ,2
જ્ઞા,6
ઝ,18
ઝં,5
ઝંખ,3
ઝંપ,2
ઝગ,3
ઝઘ,5
ઝટ,6
ઝડ,3
ઝણ,4
ઝબ,3
ઝમ,2
ઝર,5
ઝલ,2
ઝળ,4
ઝવ,3
ઝા,13
ઝાં,3
ઝાંખ,2
ઝાંઝ,2
ઝાડ,4
ઝાપ,2
ઝાર,2
ઝાલ,2
ઝાળ,2
ઝી,2
ઝીંક,2
ઝીલ,2
ઝુ,2
ઝું,3
ઝૂ,3
ઝૂં,2
ઝૂંપ,2
ઝૂક,2
ઝૂઝ,2
ઝૂડ,2
ઝૂમ,3
ઝૂર,2
ઝૂલ,2
ઝે,3
ઝેર,2
ઝો,2
ઝોક,2
ઞ,3
ઞા,6
ઞાન,3
ઞી,2
ટ,26
ટં,3
ટંબ,2
ટક,20
ટકી,2
ટક્,2
ટચ,4
ટટ્,2
ટણ,3
ટન,4
ટપ,6
ટપ્ર,2
ટર,2
ટલું,2
ટળ,3
ટવ,3
ટસ્,2
ટા,26
ટાઇ,2
ટાઈ,2
ટાક,3
ટાડ,2
ટાઢ,2
ટાપ,2
ટામ,2
ટાર,2
ટાલ,2
ટાળ,2
ટાવ,10
ટિ,7
ટિક,2
ટિત,2
ટી,29
ટીક,2
ટીપ,3
ટુ,2
ટું,16
ટુંબ,2
ટુક,3
ટુમ્,2
ટૂ,2
ટૂં,3
ટૂંપ,2
ટૂચ,2
ટે,7
ટેલ,2
ટેવ,2
ટો,27
ટોક,2
ટોપ,3
ટોળ,4
ટ્ર,2
ટ્રી,2
ટ્‌ટો,2
ઠ,9
ઠં,5
ઠક,2
ઠગ,3
ઠણ,3
ઠન,2
ઠપ,2
ઠપ્ર,2
ઠમ,3
ઠયું,2
ઠર,2
ઠલ,2
ઠવ,3
ઠસ,3
ઠા,14
ઠાં,2
ઠાંસ,2
ઠાઠ,3
ઠાડ,2
ઠાણ,2
ઠામ,2
ઠાર,3
ઠાવ,2
ઠાશ,2
ઠિ,5
ઠી,8
ઠીંગ,2
ઠીક,2
ઠીન,2
ઠું,10
ઠુર,2
ઠૂં,2
ઠૂંઠ,2
ઠે,6
ઠેક,5
ઠેર,3
ઠેલ,2
ઠેશ,2
ઠો,8
ઠોં,2
ઠોક,3
ઠોઠ,2
ઠોર,3
ઠોળ,2
ઠ્‌ઠા,4
ઠ્‌યા,3
ઠ્‌યો,2
ડ,19
ડં,6
ડંખ,2
ડંુગ,2
ડક,11
ડકી,2
ડગ,8
ડટ્,2
ડત,3
ડત્,3
ડદ,2
ડપ,5
ડફ,3
ડબ,2
ડમ,4
ડર,5
ડળ,2
ડવું,2
ડસ,2
ડા,45
ડાં,6
ડાંખ,2
ડાંડ,2
ડાઇ,4
ડાઈ,5
ડાઉ,2
ડાક,2
ડાઘ,2
ડાટ,2
ડાણ,2
ડામ,3
ડાર,2
ડાળ,2
ડાવ,8
ડાશ,2
ડાસ,2
ડાહ્યું,2
ડિ,11
ડિક,3
ડિત,3
ડી,103
ડીં,2
ડીલ,2
ડી્ર,2
ડુ,4
ડું,65
ડુંગ,3
ડુક્,2
ડૂ,3
ડૂં,5
ડૂત,3
ડૂબ,3
ડૂસ,2
ડે,3
ડેલ,2
ડો,78
ડોક,2
ડોલ,3
ડોળ,4
ડોવ,2
ડોશ,4
ઢ,2
ઢં,3
ઢંગ,2
ઢગલ,2
ઢણ,2
ઢળ,2
ઢા,2
ઢાર,2
ઢિ,2
ઢી,6
ઢુ,2
ઢું,9
ઢો,4
ઢોલ,2
ણ,12
ણંદ,2
ણક,4
ણછ,2
ણત,3
ણન,2
ણપ,2
ણય,2
ણવ,3
ણવું,2
ણવેશ,2
ણસ,5
ણા,21
ણાં,2
ણાઈ,2
ણાટ,2
ણાત,2
ણામ,3
ણાર્,2
ણાવ,2
ણિ,18
ણિક,5
ણિજ,2
ણિત,3
ણી,68
ણીત,2
ણીય,2
ણીસ,2
ણુ,4
ણું,73
ણૂંક,3
ણે,7
ણેક,2
ણેજ,2
ણેશ,2
ણો,14
ણ્યા,3
ણ્યું,3
ત,89
તં,12
તક,14
તખ,2
તગ,2
તજ,4
તટ,2
તડ,6
તણ,4
તત,4
તત્,2
તત્ત્,4
તન,16
તન્,2
તપ,3
તફ,3
તમ,6
તર,61
તર્,3
તલ,10
તલ્,2
તળ,4
તવ,5
તવ્,2
તસ,2
તા,91
તાં,6
તાંત,2
તાંધ,2
તાક,4
તાગ,2
તાજ,2
તાડ,3
તાણ,3
તાત્,3
તાન,4
તાપ,6
તાબ,2
તાર,9
તાર્,2
તાલ,4
તાળ,3
તાવ,6
તાશ,3
તાહ,2
તિ,87
તિં,3
તિક,6
તિજ,2
તિજ્,2
તિમ,2
તિષ્,2
તી,63
તીક,2
તીક્,2
તીડ,2
તીત,2
તીપડ,2
તીર,2
તીર્થ,3
તુ,20
તું,29
તુક,2
તુચ્,2
તુટ,2
તુર,2
તુલ,2
તુળ,2
તૂ,4
તૂટ,3
તૂત,2
તે,18
તેં,3
તેચ્,2
તેજ,3
તેટ,2
તેડ,2
તેમ,3
તેર,10
તેલ,2
તેહ,2
તૈ,3
તો,20
તોછ,3
તોડ,4
તોત,2
તોપ,2
તોબ,2
તોલ,3
તોળ,2
તોષ,4
ત્ત,2
ત્તર,3
ત્ત્વ,2
ત્ય,4
ત્યં,2
ત્યક્,2
ત્યજ,2
ત્યવા,2
ત્યા,8
ત્યાં,2
ત્યાગ,3
ત્યાર,2
ત્ર,23
ત્રણ,4
ત્રણપ,2
ત્રા,6
ત્રાડ,2
ત્રાસ,3
ત્રિ,5
ત્રિક,3
ત્રી,10
ત્રીસ,5
ત્રું,2
ત્રે,4
ત્રૈ,2
ત્રોફ,2
ત્વ,3
ત્વિક,2
થ,20
થક,4
થડ,3
થડક,2
થણ,2
થન,3
થપ્,2
થમ,4
થર,7
થલ,4
થળ,3
થા,28
થાંભ,2
થાક,2
થાન,2
થાપો,2
થાળ,3
થા્,2
થિ,7
થિલ,2
થી,24
થીગ,2
થીજ,2
થું,3
થૂ,3
થૂંક,2
થે,5
થેપ,2
થો,8
થોક,4
થોથ,2
થોભ,2
થોર,2
થ્થ,3
થ્ય,3
થ્વી,2
દ,60
દં,6
દંગ,2
દંડ,2
દંત,4
દંભ,2
દંશ,2
દક,3
દક્,4
દડ,5
દણ,2
દત,2
દદ,2
દન,13
દબ,2
દમ,4
દય,7
દર,33
દર્,10
દર્ભ,2
દલ,3
દળ,6
દળું,2
દવ,3
દશ,3
દસ,2
દા,60
દાં,3
દાંત,2
દાઈ,2
દાઘ,2
દાજ,2
દાઝ,4
દાટ,2
દાઢ,2
દાણ,2
દાદ,2
દાન,7
દાબ,3
દામ,3
દાય,5
દાર,22
દાર્,2
દાળ,2
દાવ,5
દાસ,4
દાહ,3
દિ,14
દિક,2
દિગ્,4
દિત,4
દિન,3
દિર,3
દિલ,7
દિવ્,2
દી,44
દીક,4
દીન,2
દીપ,3
દીર્,2
દુ,26
દું,10
દુખ,4
દુઝ,2
દુપ,2
દુર્,5
દુશ્,2
દૂ,7
દૂક,3
દૂત,2
દૂધ,2
દૂબ,2
દૂર,4
દૂર્ર,2
દે,30
દેખ,3
દેડ,4
દેણ,2
દેવ,6
દેશ,12
દેહ,5
દૈ,3
દો,28
દોઇ,2
દોટ,2
દોડ,5
દોઢ,3
દોદ,2
દોર,4
દોષ,4
દોસ્ત,2
દોહ,2
દ્ર,4
દ્રઢ,2
દ્રશ્,2
દ્રષ્,2
દ્રા,2
દ્રાક્ષ,2
દ્રી,2
દ્રોહ,2
દ્વીપ,2
દ્વૈ,2
દ્‌ય,3
દ્‌યા,2
દ્‌યો,2
ધ,51
ધં,2
ધક,5
ધક્,3
ધગ,3
ધડ,3
ધણ,5
ધન,10
ધમ,7
ધર,9
ધર્,12
ધલ,2
ધવ્,2
ધસ,3
ધા,37
ધાં,2
ધાક,2
ધાડ,3
ધાત્,2
ધાન,6
ધાન્,3
ધાપ,2
ધામ,5
ધાર,13
ધાર્,2
ધાવ,3
ધિ,19
ધિત,2
ધિન્,2
ધિર,2
ધી,16
ધીન,2
ધીર,3
ધીશ,2
ધુ,11
ધું,6
ધુર,3
ધૂ,5
ધૂં,3
ધૂંધ,3
ધૂંસ,2
ધૂણ,2
ધૂત,3
ધૂન,2
ધૂપ,3
ધૂમ,2
ધૂળ,2
ધે,2
ધેડ,2
ધેર,2
ધો,18
ધોધ,2
ધોળ,2
ધ્,2
ધ્ધાન્,2
ધ્ય,2
ધ્યા,4
ધ્યાત્,2
ધ્યાન,2
ધ્યેય,2
ધ્રુ,2
ધ્વ,3
ધ્વજ,2
ન,85
નં,6
નંદ,4
નક,10
નક્,2
નખ,8
નખ્,2
નગ,3
નગ્,2
નજ,5
નટ,2
નડ,3
નણ,4
નત,3
નથ,2
નદ,2
નન,5
નન્,2
નપ,2
નફ્,2
નબ,3
નભ,3
નમ,7
નમ્,2
નય,4
નર,4
નર્,6
નર્‌,2
નળા,2
નવ,16
નવ્,2
નસ,4
નસ્,3
ના,90
નાઈ,2
નાક,2
નાખ,2
નાગ,5
નાચ,3
નાજ,2
નાણ,3
નાત,3
નાત્,2
નાથ,3
નાન,3
નામ,11
નાળ,3
નાવ,4
નાશ,6
નાસ,5
નાસ્,2
નાહ,2
નિ,75
નિં,2
નિંદ,2
નિક,8
નિત,2
નિત્,2
નિત્ત્,2
નિમ,2
નિય,2
નિર,5
નિર્,19
નિશ્,5
નિષ્,10
નિસ,2
નિસ્,2
ની,51
નીં,2
નીંદ,2
નીક,2
નીચ,2
નીત,2
નીમ,4
નીર,2
નીલ,2
નીશ,2
નુ,18
નું,17
નુક,2
નુષ્ય,2
નુસ,2
નુસ્,2
નૂ,3
નૂર,2
નૃત્,2
ને,14
નેક,3
નેર,2
નેવ્,2
નૈ,7
નો,28
નોંધ,2
નોત,2
નોદ,2
નોમ,2
નૌ,3
ન્,2
ન્મ,2
ન્ય,4
ન્યા,3
ન્યાત,2
ન્યાય,2
ન્યાયી,2
ન્યાસ,2
પ,168
પં,22
પંચ,3
પક,12
પક્,10
પખ,4
પગ,7
પચ,4
પચ્,2
પછ,2
પજ,5
પટ,18
પટ્,4
પડ,18
પણ,15
પત,6
પતિ,2
પત્,17
પત્ર,2
પથ,6
પથ્,2
પદ,4
પધ,3
પન,6
પન્,2
પર,41
પર્,2
પલ,5
પળ,4
પશ્,3
પસ,3
પસ્,3
પા,73
પાં,8
પાંખ,3
પાંચ,2
પાંજ,3
પાંત્,2
પાંદ,2
પાઇ,2
પાઈ,2
પાક,5
પાક્,2
પાછ,2
પાટ,6
પાઠ,2
પાડ,4
પાત,6
પાત્,4
પાદ,2
પાન,4
પાપ,4
પામ,2
પાય,4
પાર,11
પાર્,2
પાલ,3
પાળ,5
પાવ,4
પાસ,7
પિ,11
પિં,2
પિક,2
પિચ,2
પિણ્,2
પિત્,4
પિલ્,2
પિસ્,2
પી,25
પીં,2
પીંખ,2
પીંજ,2
પીટ,3
પીઠ,3
પીપ,3
પીલ,2
પીસ,2
